ID,col_0,col_1,col_2,col_3,col_4,col_5,y
675,A0,0.5760869565217348,310.6,1.0446062719135587,0.25296442687747034,1403,C1
676,A1,0.7934782608695627,310.4,0.7737513254791571,0.7470355731225296,1478,C1
677,A1,0.8152173913043441,311.1,-0.7811567003479657,0.308300395256917,1563,C1
678,A0,0.7173913043478208,311.5,0.08156646236901802,0.592885375494071,1492,C1
679,A2,0.7173913043478208,310.5,-0.028781849141293357,0.7391304347826086,1472,C1
680,A1,0.19565217391303946,308.1,-0.31970012494120725,0.849802371541502,1584,C1
681,A0,0.9456521739130395,313.0,0.6834663433343559,0.11857707509881422,1454,C1
682,A1,0.5869565217391255,310.8,0.13172478578279617,0.2727272727272727,1534,C1
683,A1,0.6195652173912976,312.3,-0.5103017539135641,0.4387351778656126,1550,C1
684,A1,0.4130434782608674,308.5,-0.7911883650307214,0.758893280632411,1689,C1
685,A0,0.3913043478260789,309.8,0.312294750072398,0.8616600790513833,1392,C1
686,A1,0.4130434782608674,310.5,-0.159193490017117,0.5770750988142292,1471,C1
687,A0,0.36956521739129755,309.8,0.8840996369894685,0.28063241106719367,1435,C1
688,A2,0.7282608695652115,310.9,-1.1021699701961463,0.8774703557312252,1679,C1
689,A1,0.6630434782608603,310.6,-0.23944680747916175,0.3043478260869565,1481,C1
690,A1,0.4130434782608674,310.2,-0.6607767241548985,0.07905138339920947,1598,C1
691,A1,0.5217391304347814,309.2,0.2922314207068864,0.5849802371541502,1441,C1
692,A1,0.4891304347826093,309.1,-0.9717583293203229,0.7905138339920948,1668,C1
693,A1,0.2391304347826022,308.8,-0.09900350192058306,0.5019762845849802,1477,C1
694,A1,0.6413043478260789,311.0,-0.49023842454805255,0.25296442687747034,1567,C1
695,A1,0.6086956521739069,312.7,0.382516402851687,0.4426877470355731,1416,C1
696,A 1,0.5869565217391255,311.8,0.3724847381689319,0.8577075098814229,1443,C1
697,A2,0.5869565217391255,311.9,0.6533713492860893,0.7351778656126482,1389,C1
698,A0,0.5543478260869534,310.3,-0.5002700892308083,0.13043478260869565,1537,C1
699,A1,0.8695652173913047,312.5,-1.944829803547619,0.5138339920948616,1968,C1
700,A1,0.20652173913043015,308.3,-0.028781849141293357,0.45454545454545453,1419,C1
701,A1,0.7717391304347743,311.8,0.3423897441206646,0.5573122529644269,1448,C1
702,A2,0.5217391304347814,309.3,0.5831496965067996,0.6442687747035573,1448,C1
703,A0,0.2717391304347814,307.4,-1.5736582102856609,0.5098814229249011,1902,C1
704,A1,0.7608695652173907,311.7,-2.1855897559337545,0.35968379446640314,2170,C1
705,A1,0.5760869565217348,310.7,-0.03881351382404913,0.23715415019762845,1543,C1
706,A1,0.4782608695652115,310.2,-0.04884517850680491,0.10276679841897232,1469,C1
707,A1,0.7499999999999929,311.6,-0.8614100178100111,0.3517786561264822,1658,C1
708,A2,0.8260869565217348,311.0,1.8371077818512536,0.4861660079051383,1452,C1
709,A1,0.6413043478260789,310.2,0.23204143261035248,0.1660079051383399,1385,C1
710,A1,0.6739130434782581,310.4,1.445872859223784,0.02766798418972332,1425,C1
711,A1,0.30434782608695343,308.0,-1.1523282936099244,0.24901185770750986,1652,C1
712,A1,0.2391304347826022,308.3,-0.7109350475686768,0.12648221343873517,1585,C1
713,A2,0.8043478260869534,312.1,-0.7510617062996991,0.5849802371541502,1603,C1
714,A0,0.5543478260869534,309.8,0.723593002065379,0.0,1421,C1
715,A1,0.5869565217391255,311.7,0.3524214088034203,0.8774703557312252,1524,C1
716,A0,0.45652173913043015,310.7,1.6565378175616523,0.02766798418972332,1423,C1
717,A0,0.5543478260869534,309.7,-0.22941514279640599,0.616600790513834,1539,C1
718,A1,0.30434782608695343,308.0,-0.9115683412237894,0.24110671936758893,1704,C1
719,A0,0.021739130434781373,306.0,1.0847329306445812,0.07114624505928853,1326,C1
720,A0,0.13043478260868824,307.4,0.3524214088034203,0.7667984189723319,1565,C1
721,A2,0.6521739130434767,310.6,0.4025797322171985,0.450592885375494,1527,C1
722,A0,0.3913043478260789,309.9,-0.8614100178100111,0.33992094861660077,1645,C1
723,A1,0.4999999999999929,311.3,-0.1892884840653836,0.6324110671936758,1535,C1
724,A1,0.7826086956521721,311.6,-1.0520116467823681,0.13833992094861658,1595,C1
725,A2,0.4021739130434767,310.4,-0.9216000059065448,0.2885375494071146,1677,C1
726,A0,0.4239130434782581,308.8,-0.10903516660333884,0.4426877470355731,1523,C1
727,A2,0.4999999999999929,309.8,0.8740679723067134,0.4703557312252964,1400,C1
728,A1,0.21739130434782084,308.5,1.7668861290719644,0.7351778656126482,1350,C1
729,A0,0.29347826086956275,308.0,-0.29963679557569567,0.4387351778656126,1555,C1
730,A2,0.35869565217391397,309.5,-0.5805234066928531,0.4703557312252964,1523,C1
731,A1,0.5108695652173907,309.5,-0.9817899940030786,0.043478260869565216,1675,C1
732,A0,0.2391304347826022,308.0,-0.09900350192058306,0.5573122529644269,1560,C1
733,A1,0.3152173913043441,307.8,0.8138779842101795,0.7233201581027667,1423,C1
734,A2,0.8260869565217348,312.5,1.506062847320318,0.04743083003952569,1357,C5
735,A2,0.4782608695652115,309.2,0.964352954451514,0.5217391304347826,1468,C1
736,A1,0.25,308.8,0.021376474272484798,0.2845849802371541,1539,C1
737,A2,0.36956521739129755,308.5,0.5731180318240445,0.5652173913043478,1420,C1
738,A1,0.5543478260869534,309.6,1.4559045239065398,0.48221343873517786,1379,C1
739,A1,0.6739130434782581,310.9,-0.8915050118582778,0.6719367588932806,1671,C1
740,A0,0.22826086956521152,308.8,0.8740679723067134,0.8695652173913043,1359,C1
741,A1,0.8804347826086882,311.5,0.4828330496792433,0.28063241106719367,1414,C1
742,A0,0.9673913043478208,313.5,0.723593002065379,0.40316205533596833,1437,C1
743,A1,0.7717391304347743,310.4,-0.14916182533436123,0.5612648221343873,1521,C1
744,A1,0.3152173913043441,307.9,2.7399576032992603,0.26482213438735175,1313,C2
745,A1,0.7065217391304301,310.6,2.2383743691614786,0.35968379446640314,1295,C1
746,A2,0.5869565217391255,310.2,-1.5234998868718825,0.25296442687747034,1877,C1
747,A2,0.4891304347826093,309.2,0.2621364266586198,0.4387351778656126,1435,C1
748,A1,0.4130434782608674,310.1,0.8840996369894685,0.9051383399209486,1435,C4
749,A1,0.6304347826086953,311.2,-1.9849564622786418,0.16205533596837943,1910,C1
750,A1,0.4130434782608674,308.4,-0.8413466884444997,0.2569169960474308,1693,C1
751,A1,0.28260869565216495,308.0,0.6232763552378227,0.023715415019762844,1490,C1
752,A1,0.4891304347826093,309.6,1.1649862481066267,0.541501976284585,1374,C1
753,A0,0.891304347826086,312.9,0.28219975602413067,0.41897233201581024,1438,C1
754,A0,0.6630434782608603,310.9,-0.06890850787231645,0.6877470355731224,1557,C1
755,A0,0.6521739130434767,310.7,-1.4532782340925934,0.1818181818181818,1819,C1
756,A1,0.5652173913043441,311.7,-1.32286659321677,0.18577075098814227,1811,C1
757,A2,0.44565217391303946,309.0,-0.6306817301066312,0.5138339920948616,1607,C1
758,A1,0.5760869565217348,312.0,0.2721680913413756,0.5138339920948616,1430,C1
759,A0,0.5869565217391255,309.7,0.4728013849964882,0.30039525691699603,1435,C1
760,A1,0.38043478260869534,310.1,-0.37989011303774045,0.7154150197628458,1574,C1
761,A1,0.4891304347826093,310.4,-1.1723916229754356,0.40711462450592883,1698,C1
762,A1,0.4891304347826093,309.3,1.6465061528788967,0.7430830039525691,1291,C1
763,A1,0.03260869565217206,306.2,0.45273805563097663,0.20158102766798416,1428,C1
764,A1,0.3260869565217348,309.4,0.5430230377757772,0.3794466403162055,1356,C1
765,A0,0.6195652173912976,310.4,0.6132446905550669,0.5731225296442687,1517,C1
766,A0,0.4021739130434767,310.3,-0.46014343049978595,0.8814229249011857,1558,C1
767,A0,0.36956521739129755,309.9,0.5129280437275106,0.20158102766798416,1411,C1
768,A1,0.3913043478260789,310.1,-0.17925681938262783,0.2292490118577075,1602,C1
769,A1,0.6086956521739069,312.4,1.1047962600100927,0.5612648221343873,1372,C1
770,A0,0.4891304347826093,311.1,-1.4532782340925934,0.6758893280632411,1763,C1
771,A1,0.5652173913043441,310.5,0.7436563314308898,0.22134387351778656,1373,C1
772,A2,0.3369565217391255,308.4,-0.07894017255507152,0.2292490118577075,1479,C1
773,A1,0.3913043478260789,308.5,-0.570491742010098,0.4980237154150197,1559,C1
774,A1,0.5434782608695627,310.1,-0.008718519775782523,0.6877470355731224,1483,C1
775,A0,0.8804347826086882,311.8,-2.175558091250999,0.8181818181818181,2133,C1
776,A0,0.7826086956521721,311.4,-0.8313150237617443,0.8893280632411067,1629,C1
777,A0,0.4021739130434767,308.9,-0.03881351382404913,0.4150197628458498,1449,C1
778,A0,0.5326086956521721,309.8,-0.07894017255507152,0.48221343873517786,1487,C1
779,A1,0.4239130434782581,310.3,-0.10903516660333884,0.6324110671936758,1463,C1
780,A1,0.4782608695652115,309.2,-1.0018533233685898,0.6640316205533596,1620,C1
781,A1,0.46739130434782794,310.6,-0.49023842454805255,0.5889328063241106,1642,C1
782,A1,0.5760869565217348,310.8,-0.14916182533436123,0.4624505928853755,1533,C1
783,A0,0.29347826086956275,307.6,-1.403119910678815,0.4703557312252964,1792,C1
784,A1,0.8260869565217348,312.2,0.14175645046555194,0.37154150197628455,1510,C1
785,A0,0.6195652173912976,311.1,0.7436563314308898,0.6600790513833992,1420,C1
786,A2,0.6086956521739069,312.0,-1.2125182817064584,0.7984189723320158,1720,C1
787,A0,0.6304347826086953,310.6,1.2753345596169388,0.13833992094861658,1429,C1
788,A0,0.7826086956521721,311.9,-0.1190668312860946,0.3794466403162055,1532,C1
789,A1,0.3260869565217348,309.5,-0.9717583293203229,0.5849802371541502,1711,C1
790,A1,0.7608695652173907,310.1,1.0947645953273368,0.14229249011857706,1353,C6
791,A 0,0.6739130434782581,310.1,0.08156646236901802,0.12648221343873517,1468,C1
792,A1,0.5760869565217348,309.4,0.03140813895523986,0.40711462450592883,1425,C1
793,A1,0.2391304347826022,308.9,-0.5203334185963199,0.8063241106719367,1554,C1
794,A1,0.9130434782608674,312.4,-1.352961587265037,0.5138339920948616,1718,C1
795,A0,0.6956521739130395,310.8,0.04143980363799563,0.18972332015810275,1516,C1
796,A0,0.3478260869565162,309.5,0.8941313016722243,0.5019762845849802,1315,C1
797,A1,0.9782608695652186,313.6,1.6063794941478742,0.07509881422924901,1409,C1
798,A1,0.4999999999999929,311.3,-1.2526449404374806,0.10276679841897232,1647,C1
799,A1,0.2717391304347814,307.8,-1.112201634878902,0.5059288537549407,1761,C1
800,A0,0.25,309.0,-1.4733415634581044,0.2608695652173913,1815,C1
801,A1,0.8586956521739069,311.4,1.1148279246928485,0.035573122529644265,1349,C6
802,A1,0.6086956521739069,310.8,-0.1892884840653836,0.49407114624505927,1490,C1
803,A1,0.21739130434782084,308.3,-2.51663469046469,0.19367588932806323,2358,C1
804,A2,0.5217391304347814,311.6,-0.20935181343089515,0.14624505928853754,1589,C1
805,A1,0.38043478260869534,310.6,-0.08897183723782728,0.83399209486166,1602,C1
806,A0,0.7065217391304301,309.5,-0.991821658685834,0.8695652173913043,1732,C1
807,A0,0.6413043478260789,310.9,1.0847329306445812,0.46640316205533594,1359,C1
808,A0,0.891304347826086,313.0,1.1950812421548933,0.3043478260869565,1403,C1
809,A0,0.5652173913043441,311.9,0.4828330496792433,0.07905138339920947,1370,C1
810,A1,0.3260869565217348,308.0,1.014511277865292,0.3794466403162055,1363,C1
811,A1,0.21739130434782084,308.3,2.0678360695546334,0.4703557312252964,1268,C1
812,A1,0.2391304347826022,308.2,-0.17925681938262783,0.05928853754940711,1563,C1
813,A1,0.22826086956521152,308.5,-0.5805234066928531,0.2845849802371541,1569,C1
814,A1,0.6630434782608603,310.1,0.663403013968845,0.14624505928853754,1502,C1
815,A0,0.9347826086956488,312.7,0.3323580794379088,0.6877470355731224,1485,C1
816,A0,0.7065217391304301,311.1,0.18188310919657433,0.49407114624505927,1399,C1
817,A1,0.9673913043478208,313.6,0.0013131449069732513,0.608695652173913,1469,C1
818,A1,0.9456521739130395,313.0,-1.894671480133841,0.45454545454545453,2012,C1
819,A1,0.5760869565217348,310.2,0.1919147738793301,0.07509881422924901,1555,C1
820,A1,0.6630434782608603,310.8,-0.5403967479618307,0.7391304347826086,1610,C1
821,A0,0.5760869565217348,310.7,0.2922314207068864,0.7509881422924901,1388,C1
822,A1,0.7934782608695627,312.3,-0.9717583293203229,0.14229249011857706,1660,C1
823,A1,0.7934782608695627,311.7,-0.5905550713756088,0.541501976284585,1542,C1
824,A1,0.1630434782608674,308.0,0.04143980363799563,0.8972332015810276,1584,C1
825,A1,0.3369565217391255,308.0,0.793814654844668,0.09881422924901186,1508,C1
826,A1,0.2717391304347814,308.8,-0.48020675986529676,0.2608695652173913,1559,C1
827,A1,0.5434782608695627,310.4,-1.4131515753615709,0.02766798418972332,1742,C1
828,A1,0.7173913043478208,311.0,-0.6908717182031652,0.4980237154150197,1642,C1
829,A2,0.2391304347826022,308.5,0.663403013968845,0.22134387351778656,1393,C1
830,A1,0.5978260869565162,311.7,-1.1021699701961463,0.03162055335968379,1753,C1
831,A1,0.3478260869565162,308.4,-1.403119910678815,0.03162055335968379,1733,C1
832,A1,0.5652173913043441,310.5,0.2922314207068864,0.11462450592885375,1452,C1
833,A1,0.5652173913043441,311.4,0.18188310919657433,0.4426877470355731,1466,C1
834,A1,0.3260869565217348,308.4,-0.9416633352720559,0.5019762845849802,1585,C1
835,A1,0.7826086956521721,310.2,-0.30966846025845146,0.40711462450592883,1547,C1
836,A0,0.22826086956521152,308.4,0.10162979173452956,0.07114624505928853,1517,C1
837,A0,0.6521739130434767,311.1,0.3022630853896422,0.541501976284585,1438,C1
838,A2,0.5434782608695627,309.9,0.663403013968845,0.49407114624505927,1509,C1
839,A1,0.3152173913043441,308.3,0.18188310919657433,0.5217391304347826,1458,C1
840,A0,0.6304347826086953,310.2,-1.2325816110719694,0.17391304347826086,1850,C1
841,A2,0.25,309.6,0.8239096488929353,0.849802371541502,1419,C1
842,A1,0.7608695652173907,311.5,-0.24947847216191754,0.21739130434782608,1507,C1
843,A0,0.7282608695652115,311.2,-0.9316316705893005,0.7470355731225296,1625,C1
844,A1,0.5652173913043441,310.7,-0.6507450594721428,0.47826086956521735,1606,C1
845,A0,0.8369565217391255,311.2,0.3925480675344427,0.40711462450592883,1460,C1
846,A0,0.4347826086956488,309.3,-0.20935181343089515,0.8063241106719367,1523,C1
847,A2,0.35869565217391397,309.1,0.4326747262654651,0.11462450592885375,1423,C1
848,A2,0.5869565217391255,310.6,0.06150313300350718,0.7075098814229248,1505,C1
849,A0,0.8804347826086882,311.7,-0.5103017539135641,0.7470355731225296,1690,C1
850,A1,0.4130434782608674,310.4,-0.6708083888376544,0.5810276679841897,1594,C1
851,A0,0.9347826086956488,313.2,-1.0720749761478792,0.4110671936758893,1630,C1
852,A0,0.29347826086956275,307.4,0.6533713492860893,0.7193675889328063,1463,C1
853,A0,0.5978260869565162,309.5,0.45273805563097663,0.19367588932806323,1481,C1
854,A0,0.5434782608695627,311.9,0.1618197798310635,0.7272727272727272,1429,C1
855,A0,0.5869565217391255,312.4,2.1781843810649457,0.40316205533596833,1371,C1
856,A0,0.19565217391303946,308.4,-0.6607767241548985,0.8063241106719367,1588,C1
857,A1,0.4021739130434767,310.3,-0.32973178962396227,0.683794466403162,1507,C1
858,A2,0.7826086956521721,312.0,-0.43004843645151863,0.6600790513833992,1579,C1
859,A1,0.9021739130434767,313.1,0.4126113968999543,0.4743083003952569,1395,C1
860,A0,0.5434782608695627,309.5,-0.8614100178100111,0.12648221343873517,1665,C1
861,A1,0.8043478260869534,311.9,0.6533713492860893,0.05928853754940711,1389,C1
862,A0,0.36956521739129755,309.5,0.6032130258723112,0.44664031620553357,1394,C1
863,A2,0.5434782608695627,309.9,0.6734346786516008,0.8300395256916996,1394,C3
864,A2,0.4999999999999929,310.5,0.28219975602413067,0.8221343873517786,1549,C1
865,A1,0.35869565217391397,309.8,0.6433396846033335,0.30039525691699603,1332,C1
866,A1,0.5760869565217348,309.3,0.021376474272484798,0.2727272727272727,1601,C1
867,A1,0.6521739130434767,311.0,0.1919147738793301,0.8221343873517786,1418,C1
868,A1,0.6195652173912976,310.4,-0.5604600773273423,0.49011857707509876,1563,C1
869,A1,0.5543478260869534,311.2,0.6533713492860893,0.6482213438735177,1471,C1
870,A0,0.35869565217391397,310.0,-0.24947847216191754,0.1067193675889328,1512,C1
871,A1,0.7717391304347743,310.4,-1.0319483174168569,0.49407114624505927,1666,C1
872,A0,0.5760869565217348,310.0,0.12169312110004112,0.5019762845849802,1486,C1
873,A1,0.22826086956521152,308.0,-0.1993201487481394,0.608695652173913,1423,C1
874,A1,0.1630434782608674,307.9,0.5430230377757772,0.27667984189723316,1420,C1
875,A0,0.9565217391304373,313.2,0.24207309729310825,0.6126482213438734,1410,C1
876,A1,0.5434782608695627,309.4,-0.6507450594721428,0.5849802371541502,1470,C1
877,A0,0.30434782608695343,308.7,1.686632811609919,0.23320158102766797,1315,C1
878,A1,0.17391304347825098,307.6,0.5028963790447548,0.4703557312252964,1435,C1
879,A0,0.6086956521739069,312.1,-1.704069851161484,0.616600790513834,1851,C1
880,A1,0.45652173913043015,309.3,0.23204143261035248,0.5889328063241106,1520,C1
881,A2,0.2391304347826022,309.3,0.17185144451381926,0.9288537549407114,1525,C1
882,A1,0.7282608695652115,310.4,1.807012787802987,0.4268774703557312,1357,C6
883,A1,0.38043478260869534,309.8,-0.37989011303774045,0.225296442687747,1509,C1
884,A1,0.7934782608695627,310.5,0.5430230377757772,0.0,1461,C1
885,A1,0.6956521739130395,311.1,-0.7209667122514325,0.8142292490118577,1644,C1
886,A1,0.6956521739130395,310.7,1.1148279246928485,0.3438735177865612,1493,C1
887,A0,0.5869565217391255,310.6,-1.2927715991685031,0.849802371541502,1778,C1
888,A1,0.18478260869564878,308.1,1.4057462004927617,0.5454545454545454,1429,C1
889,A1,0.6847826086956488,310.4,0.17185144451381926,0.458498023715415,1599,C1
890,A1,0.4347826086956488,308.7,-0.3698584483549854,0.83399209486166,1579,C1
891,A1,0.3913043478260789,308.9,0.08156646236901802,0.043478260869565216,1453,C1
892,A1,0.38043478260869534,308.9,-1.5034365575063715,0.225296442687747,1852,C1
893,A2,0.7499999999999929,311.5,0.2621364266586198,0.06324110671936758,1482,C1
894,A1,0.20652173913043015,308.0,0.3724847381689319,0.6403162055335968,1474,C1
895,A1,0.5217391304347814,309.3,-0.8012200297134773,0.7865612648221343,1616,C1
896,A0,0.5217391304347814,310.4,-0.28960513089293993,0.3043478260869565,1480,C1
897,A1,0.35869565217391397,309.6,0.2721680913413756,0.32411067193675885,1423,C1
898,A0,0.8478260869565233,312.6,-0.7109350475686768,0.5217391304347826,1567,C1
899,A1,0.9021739130434767,313.0,-0.42001677176876356,0.525691699604743,1522,C1
900,A0,0.7391304347826093,311.4,-0.37989011303774045,0.18577075098814227,1419,C1
901,A1,0.5869565217391255,310.4,1.265302894934183,0.8102766798418972,1366,C1
902,A2,0.4239130434782581,308.9,-1.3629932519477927,0.37549407114624506,1712,C1
903,A1,0.20652173913043015,308.6,0.9844162838170248,0.04743083003952569,1413,C1
904,A0,0.30434782608695343,307.4,1.6264428235133859,0.7509881422924901,1335,C1
905,A1,0.5217391304347814,310.1,2.4791343215476145,0.225296442687747,1306,C1
906,A0,0.36956521739129755,309.8,0.05147146832075141,0.23320158102766797,1475,C1
907,A1,0.29347826086956275,308.9,-0.44008010113427437,0.6047430830039525,1578,C1
908,A1,0.22826086956521152,309.4,1.2352079008859156,0.3794466403162055,1296,C1
909,A0,0.4239130434782581,310.5,-0.6507450594721428,0.13833992094861658,1548,C1
910,A1,0.7826086956521721,311.6,0.3724847381689319,0.1541501976284585,1419,C1
911,A1,0.29347826086956275,308.0,1.4759678532720513,0.2569169960474308,1401,C1
912,A2,0.9239130434782581,312.5,-0.1993201487481394,0.826086956521739,1525,C1
913,A0,0.35869565217391397,309.5,1.506062847320318,0.2569169960474308,1366,C1
914,A1,0.2391304347826022,309.2,-1.2024866170237025,0.11857707509881422,1715,C1
915,A0,0.9347826086956488,313.2,0.06150313300350718,0.31225296442687744,1608,C1
916,A1,0.6630434782608603,310.8,0.4326747262654651,0.08300395256916995,1431,C1
917,A2,0.38043478260869534,309.8,-1.8445131567200628,0.4980237154150197,1911,C1
918,A2,0.21739130434782084,308.6,-0.23944680747916175,0.5810276679841897,1499,C1
919,A0,0.7717391304347743,310.1,1.4659361885892956,0.24110671936758893,1358,C6
920,A0,0.7173913043478208,311.4,-0.008718519775782523,0.6047430830039525,1465,C1
921,A1,0.14130434782608603,307.3,0.0013131449069732513,0.6245059288537549,1474,C1
922,A1,0.4021739130434767,308.7,-2.3260330614923332,0.8063241106719367,2248,C1
923,A0,0.7065217391304301,311.3,-0.8413466884444997,0.5731225296442687,1624,C1
924,A0,0.9130434782608674,312.4,-0.6306817301066312,0.5889328063241106,1546,C1
925,A 2,0.7499999999999929,311.1,-0.5905550713756088,0.3517786561264822,1553,C1
926,A1,0.46739130434782794,310.8,0.24207309729310825,0.4268774703557312,1507,C1
927,A1,0.5652173913043441,311.5,-0.30966846025845146,0.2569169960474308,1651,C1
928,A1,0.2391304347826022,308.8,-0.32973178962396227,0.7272727272727272,1603,C1
929,A0,0.6521739130434767,310.8,0.5430230377757772,0.23320158102766797,1418,C1
930,A0,0.8695652173913047,311.8,0.9442896250860024,0.25296442687747034,1489,C1
931,A0,0.3152173913043441,307.8,1.3455562123962277,0.43478260869565216,1411,C1
932,A0,0.4782608695652115,311.1,-0.9717583293203229,0.49407114624505927,1618,C1
933,A1,0.6086956521739069,310.5,0.011344809589729025,0.31225296442687744,1570,C1
934,A1,0.8478260869565233,311.2,1.2953978889824496,0.043478260869565216,1452,C1
935,A1,0.6086956521739069,312.1,0.021376474272484798,0.24901185770750986,1423,C1
936,A1,0.7282608695652115,310.6,0.492864714361999,0.33992094861660077,1467,C1
937,A1,0.7282608695652115,311.2,2.539324309644148,0.7193675889328063,1270,C4
938,A1,0.3152173913043441,309.0,-0.8313150237617443,0.6126482213438734,1610,C1
939,A0,0.21739130434782084,308.4,0.4828330496792433,0.08300395256916995,1434,C1
940,A1,0.7608695652173907,311.0,1.1549545834238708,0.608695652173913,1329,C1
941,A1,0.5978260869565162,310.2,0.0013131449069732513,0.6126482213438734,1514,C1
942,A0,0.45652173913043015,309.0,-0.8714416824927665,0.8300395256916996,1602,C1
943,A0,0.7173913043478208,311.0,0.7436563314308898,0.47826086956521735,1384,C1
944,A1,0.7826086956521721,310.3,0.0915981270517738,0.6719367588932806,1549,C1
945,A1,0.6739130434782581,310.9,1.0646696012790704,0.043478260869565216,1318,C1
946,A0,0.5869565217391255,309.5,-1.3328982578995259,0.4268774703557312,1733,C1
947,A0,0.7826086956521721,312.0,0.3524214088034203,0.7272727272727272,1436,C1
948,A0,0.7826086956521721,312.0,-1.4733415634581044,0.8023715415019762,1826,C1
949,A1,0.4021739130434767,308.6,-0.13913016065160544,0.49011857707509876,1587,C1
950,A0,0.38043478260869534,309.8,0.5530547024585329,0.25296442687747034,1413,C1
951,A0,0.8260869565217348,311.0,0.07153479768626296,0.20553359683794464,1402,C1
952,A2,0.25,308.2,-2.1554947618854876,0.5691699604743082,2071,C1
953,A1,0.6847826086956488,310.7,0.3624530734861761,0.6956521739130435,1429,C1
954,A1,0.3913043478260789,308.3,0.8941313016722243,0.15019762845849802,1432,C1
955,A0,0.4782608695652115,309.3,0.1919147738793301,0.8735177865612648,1399,C3
956,A0,0.5652173913043441,309.3,-0.9516949999548118,0.13438735177865613,1578,C1
957,A1,0.4347826086956488,310.8,0.24207309729310825,0.0,1426,C1
958,A0,0.1521739130434696,307.4,-0.7510617062996991,0.7193675889328063,1533,C1
959,A1,0.6086956521739069,309.5,-0.48020675986529676,0.49011857707509876,1612,C1
960,A0,0.7499999999999929,311.6,-0.22941514279640599,0.31225296442687744,1592,C1
961,A1,0.6304347826086953,312.2,1.496031182637562,0.3201581027667984,1397,C1
962,A0,0.5326086956521721,309.7,2.1480893870166784,0.6719367588932806,1183,C1
963,A1,0.891304347826086,311.6,0.8740679723067134,0.23715415019762845,1465,C1
964,A2,0.45652173913043015,309.2,-1.7441965098925065,0.6403162055335968,1872,C1
965,A1,0.38043478260869534,309.1,0.6333080199205777,0.525691699604743,1418,C1
966,A2,0.7391304347826093,311.6,-1.383056581313304,0.1818181818181818,1701,C1
967,A1,0.8260869565217348,312.3,0.08156646236901802,0.7233201581027667,1515,C1
968,A1,0.28260869565216495,307.6,-0.21938347811365091,0.4743083003952569,1589,C1
969,A1,0.5326086956521721,311.8,0.8239096488929353,0.691699604743083,1436,C1
970,A0,0.2608695652173836,308.8,0.5630863671412888,0.7509881422924901,1388,C1
971,A1,0.21739130434782084,308.7,-0.32973178962396227,0.450592885375494,1556,C1
972,A0,0.4782608695652115,310.3,-0.5504284126445864,0.023715415019762844,1661,C1
973,A1,0.2608695652173836,308.9,-1.272708269802992,0.3913043478260869,1838,C1
974,A1,0.7717391304347743,311.0,0.04143980363799563,0.758893280632411,1486,C1
975,A0,0.18478260869564878,308.3,0.6433396846033335,0.5217391304347826,1399,C5
976,A1,0.4347826086956488,308.6,1.0546379365963146,0.5375494071146245,1371,C1
977,A1,0.3369565217391255,308.6,0.5028963790447548,0.6245059288537549,1304,C1
978,A1,0.5434782608695627,310.0,0.08156646236901802,0.7193675889328063,1560,C1
979,A0,0.5869565217391255,311.8,0.24207309729310825,0.8853754940711462,1407,C1
980,A1,0.6847826086956488,310.6,0.3925480675344427,0.0,1455,C1
981,A1,0.9130434782608674,311.9,-0.6708083888376544,0.6047430830039525,1561,C1
982,A1,0.28260869565216495,308.1,-0.6507450594721428,0.8379446640316205,1585,C1
983,A1,0.2391304347826022,308.6,-1.0620433114651238,0.5375494071146245,1671,C1
984,A1,0.22826086956521152,308.6,-0.9516949999548118,0.6284584980237153,1635,C1
985,A0,0.7173913043478208,310.6,0.7837829901619122,0.7075098814229248,1475,C1
986,A0,0.5434782608695627,310.2,0.4728013849964882,0.8023715415019762,1429,C1
987,A1,0.20652173913043015,308.6,1.2452395655686714,0.14624505928853754,1437,C1
988,A0,0.7608695652173907,311.3,0.312294750072398,0.45454545454545453,1444,C1
989,A1,0.5434782608695627,311.8,-1.3730249166305482,0.7391304347826086,1746,C1
990,A 0,0.5326086956521721,310.3,-1.0620433114651238,0.8735177865612648,1704,C1
991,A1,0.4999999999999929,310.5,-0.7209667122514325,0.8418972332015809,1539,C1
992,A0,0.3913043478260789,309.8,-1.7241331805269953,0.07114624505928853,1836,C1
993,A1,0.2391304347826022,309.1,-0.49023842454805255,0.8418972332015809,1515,C1
994,A0,0.3369565217391255,309.5,-0.46014343049978595,0.525691699604743,1519,C1
995,A1,0.5869565217391255,309.5,1.9976144167753438,0.4743083003952569,1251,C1
996,A1,0.8152173913043441,310.9,-0.5002700892308083,0.15019762845849802,1636,C1
997,A1,0.9130434782608674,312.5,-0.399953442403252,0.49407114624505927,1641,C1
998,A1,0.5543478260869534,311.1,1.4157778651755175,0.7628458498023715,1405,C1
999,A1,0.5760869565217348,312.0,0.2220097679275974,0.011857707509881422,1490,C1
1000,A1,0.4891304347826093,309.2,0.4427063909482209,0.8458498023715414,1479,C1
1001,A1,0.5217391304347814,309.7,0.5931813611895553,0.3952569169960474,1485,C1
1002,A0,0.18478260869564878,307.9,1.3054295536652054,0.45454545454545453,1422,C1
1003,A1,0.7065217391304301,310.5,-0.5103017539135641,0.5494071146245059,1593,C1
1004,A0,0.6630434782608603,311.2,-0.34979511898947385,0.09881422924901186,1476,C1
1005,A1,0.9347826086956488,312.8,0.793814654844668,0.7747035573122529,1419,C1
